UserID,ID,rating
1352,300008,1
1352,300080,1
1353,300035,2
1353,300283,1
1353,300211,5
1353,300223,5
1353,300058,5
1353,300323,5
1353,300113,4
1353,300078,2
1354,300227,1
1354,300210,5
1354,300159,3
1354,300096,4
1354,300002,4
1354,300232,5
1354,300142,4
1354,300043,5
1354,300230,4
1354,300052,3
1355,300128,5
1355,300318,4
1355,300178,4
1355,300083,5
1355,300241,4
1355,300246,4
1355,300177,5
1355,300007,4
1356,300282,4
1356,300143,4
1356,300133,5
1356,300226,4
1356,300299,5
1356,300196,4
1356,300230,3
1356,300151,5
1357,300273,5
1357,300014,4
1357,300190,5
1357,300306,5
1357,300180,4
1357,300270,5
1357,300227,5
1357,300300,5
1358,300074,5
1358,300245,5
1358,300151,5
1358,300115,5
1358,300283,5
1358,300237,5
1358,300288,5
1358,300096,5
1358,300033,5
1358,300101,4
1359,300064,4
1359,300075,3
1359,300091,4
1359,300298,3
1359,300177,2
1359,300208,2
1359,300264,4
1359,300002,2
1360,300072,5
1360,300037,4
1360,300152,5
1360,300213,5
1360,300093,4
1360,300077,5
1360,300171,5
1360,300096,5
1360,300283,5
1360,300306,5
1361,300187,5
1361,300250,5
1361,300166,5
1361,300097,5
1361,300126,5
1361,300044,5
1361,300110,5
1361,300216,1
1362,300099,2
1362,300168,1
1362,300117,5
1362,300122,3
1362,300236,1
1362,300118,3
1362,300017,3
1362,300002,1
1363,300139,1
1363,300299,1
1363,300222,2
1363,300037,1
1363,300089,5
1363,300248,5
1363,300171,5
1363,300321,5
1364,300242,4
1364,300295,2
1364,300220,1
1364,300267,5
1364,300055,3
1364,300164,4
1364,300010,4
1364,300129,5
1365,300112,4
1365,300091,5
1365,300160,4
1365,300162,4
1365,300313,4
1365,300037,4
1365,300263,5
1365,300144,4
1365,300206,5
1365,300323,4
1366,300299,3
1366,300305,5
1366,300081,5
1366,300019,4
1366,300181,5
1366,300173,5
1366,300261,4
1366,300258,4
1367,300231,4
1367,300119,3
1367,300319,5
1367,300103,2
1367,300209,5
1367,300053,3
1367,300077,5
1367,300166,5
1368,300007,5
1368,300143,5
1368,300025,5
1368,300064,4
1368,300090,2
1368,300166,1
1368,300186,5
1368,300133,3
1368,300221,3
1368,300173,3
1369,300104,4
1369,300073,3
1369,300099,1
1369,300023,3
1369,300238,3
1369,300193,1
1369,300213,1
1369,300092,1
1370,300284,2
1370,300073,1
1370,300275,5
1370,300224,5
1370,300132,5
1370,300075,5
1370,300190,4
1370,300121,2
1371,300023,1
1371,300073,5
1371,300126,3
1371,300220,3
1371,300305,3
1371,300133,4
1371,300210,3
1371,300227,1
1372,300157,3
1372,300135,3
1372,300193,1
1372,300238,1
1372,300272,1
1372,300162,2
1372,300320,1
1372,300232,5
1373,300244,3
1373,300140,1
1373,300221,3
1373,300316,3
1373,300216,1
1373,300277,1
1373,300292,1
1373,300248,2
1373,300260,1
1373,300054,5
1374,300241,5
1374,300303,5
1374,300182,5
1374,300205,4
1374,300311,2
1374,300007,1
1374,300251,5
1374,300156,3
1374,300032,4
1374,300150,4
1375,300168,5
1375,300015,4
1375,300265,5
1375,300268,4
1375,300045,3
1375,300023,5
1375,300084,4
1375,300225,4
1375,300117,5
1375,300222,4
1376,300235,4
1376,300134,5
1376,300182,4
1376,300309,4
1376,300301,4
1376,300268,5
1376,300304,4
1376,300236,5
1376,300147,4
1376,300219,3
1377,300091,5
1377,300003,5
1377,300288,4
1377,300193,5
1377,300230,5
1377,300187,4
1377,300098,5
1377,300222,5
1377,300138,5
1377,300259,5
1378,300104,5
1378,300186,5
1378,300319,5
1378,300157,5
1378,300260,5
1378,300170,5
1378,300175,5
1378,300125,5
1379,300121,4
1379,300190,4
1379,300067,3
1379,300066,4
1379,300177,3
1379,300054,2
1379,300196,2
1379,300128,4
1380,300040,2
1380,300074,5
1380,300157,4
1380,300053,5
1380,300140,5
1380,300009,4
1380,300147,5
1380,300236,5
1381,300075,5
1381,300222,5
1381,300130,5
1381,300085,5
1381,300174,5
1381,300247,5
1381,300260,5
1381,300183,5
1381,300306,5
1381,300117,5
1382,300137,1
1382,300095,2
1382,300315,1
1382,300198,5
1382,300149,3
1382,300078,1
1382,300159,3
1382,300196,3
1382,300066,1
1382,300290,1
1383,300060,1
1383,300148,2
1383,300077,1
1383,300272,5
1383,300053,5
1383,300120,5
1383,300194,5
1383,300307,4
1383,300315,2
1383,300206,1
1384,300321,5
1384,300258,3
1384,300307,4
1384,300113,5
1384,300014,4
1384,300322,4
1384,300020,5
1384,300089,5
1385,300233,5
1385,300221,5
1385,300103,5
1385,300140,3
1385,300146,3
1385,300127,5
1385,300019,1
1385,300099,2
1385,300080,5
1385,300077,1
1386,300235,4
1386,300245,3
1386,300320,3
1386,300021,3
1386,300059,5
1386,300294,3
1386,300113,3
1386,300289,4
1387,300083,3
1387,300200,4
1387,300189,2
1387,300204,3
1387,300169,5
1387,300103,2
1387,300054,2
1387,300289,1
1387,300001,3
1387,300041,1
1388,300227,1
1388,300272,5
1388,300238,2
1388,300246,4
1388,300229,1
1388,300231,4
1388,300047,5
1388,300155,5
1388,300300,3
1388,300096,2
1389,300222,1
1389,300176,1
1389,300073,5
1389,300082,3
1389,300157,1
1389,300205,1
1389,300032,3
1389,300051,2
1389,300110,4
1389,300236,3
1390,300171,3
1390,300081,3
1390,300218,4
1390,300292,4
1390,300018,3
1390,300107,5
1390,300039,4
1390,300267,4
1391,300266,4
1391,300031,5
1391,300135,3
1391,300288,2
1391,300092,5
1391,300072,4
1391,300323,5
1391,300245,1
1392,300144,5
1392,300252,4
1392,300226,3
1392,300037,4
1392,300167,1
1392,300015,1
1392,300189,3
1392,300006,4
1392,300094,1
1392,300320,4
1393,300117,3
1393,300316,5
1393,300153,5
1393,300088,1
1393,300305,5
1393,300224,5
1393,300230,5
1393,300071,5
1394,300247,5
1394,300124,5
1394,300050,5
1394,300197,3
1394,300245,5
1394,300322,3
1394,300235,3
1394,300297,3
1394,300025,3
1394,300145,3
1395,300294,2
1395,300087,3
1395,300065,3
1395,300234,4
1395,300278,3
1395,300172,4
1395,300296,3
1395,300297,1
1395,300203,5
1395,300001,3
1396,300135,3
1396,300193,1
1396,300019,3
1396,300034,3
1396,300249,2
1396,300250,4
1396,300009,4
1396,300106,3
1396,300083,3
1396,300178,2
1397,300184,4
1397,300052,4
1397,300316,4
1397,300091,4
1397,300207,3
1397,300067,3
1397,300253,3
1397,300030,4
1397,300259,4
1397,300070,5
1398,300057,4
1398,300010,5
1398,300084,2
1398,300117,5
1398,300251,4
1398,300029,3
1398,300294,4
1398,300240,4
1398,300202,3
1398,300023,5
1399,300114,3
1399,300297,1
1399,300052,4
1399,300041,3
1399,300229,5
1399,300220,4
1399,300138,5
1399,300016,4
1400,300059,5
1400,300156,4
1400,300227,3
1400,300200,1
1400,300278,1
1400,300112,5
1400,300080,1
1400,300168,3
1400,300313,4
1400,300089,1
1401,300304,2
1401,300279,1
1401,300264,1
1401,300247,1
1401,300013,3
1401,300124,1
1401,300048,1
1401,300163,1
1401,300082,4
1401,300298,1
1402,300223,3
1402,300156,3
1402,300155,5
1402,300070,4
1402,300109,1
1402,300291,2
1402,300069,4
1402,300189,4
1402,300293,1
1402,300090,1
1403,300274,5
1403,300026,5
1403,300066,5
1403,300179,5
1403,300180,5
1403,300278,5
1403,300232,5
1403,300195,5
1404,300151,5
1404,300261,5
1404,300118,5
1404,300299,5
1404,300013,5
1404,300039,5
1404,300061,5
1404,300149,5
1404,300080,5
1404,300089,5
1405,300152,5
1405,300023,5
1405,300164,4
1405,300014,4
1405,300005,3
1405,300091,4
1405,300295,3
1405,300302,2
1405,300101,2
1405,300110,4
1406,300302,2
1406,300017,5
1406,300038,1
1406,300177,1
1406,300120,1
1406,300266,1
1406,300074,5
1406,300037,5
1407,300070,5
1407,300085,5
1407,300096,1
1407,300150,1
1407,300016,1
1407,300264,1
1407,300306,5
1407,300276,2
1407,300142,1
1407,300299,1
1408,300169,1
1408,300027,1
1408,300100,1
1408,300167,1
1408,300019,5
1408,300284,3
1408,300244,3
1408,300303,2
1408,300107,2
1408,300300,1
1409,300085,3
1409,300269,3
1409,300038,3
1409,300209,3
1409,300102,5
1409,300127,3
1409,300034,5
1409,300192,3
1410,300201,4
1410,300209,2
1410,300083,2
1410,300018,4
1410,300309,3
1410,300259,4
1410,300213,5
1410,300226,4
1410,300049,4
1410,300304,2
1411,300293,3
1411,300314,3
1411,300211,2
1411,300112,2
1411,300183,4
1411,300107,2
1411,300082,2
1411,300128,4
1411,300070,5
1411,300101,2
1412,300297,1
1412,300255,1
1412,300180,1
1412,300253,1
1412,300136,1
1412,300055,1
1412,300009,4
1412,300125,3
1413,300269,4
1413,300192,1
1413,300063,1
1413,300268,1
1413,300013,3
1413,300061,1
1413,300179,1
1413,300014,1
1414,300253,2
1414,300210,1
1414,300016,5
1414,300060,5
1414,300048,5
1414,300176,5
1414,300287,4
1414,300229,2
1414,300236,1
1414,300019,5
1415,300022,3
1415,300307,3
1415,300191,3
1415,300314,4
1415,300161,3
1415,300298,1
1415,300009,3
1415,300004,3
1415,300247,1
1415,300150,1
1416,300224,1
1416,300236,2
1416,300299,1
1416,300131,5
1416,300144,3
1416,300056,5
1416,300168,2
1416,300246,1
1417,300055,1
1417,300067,5
1417,300207,5
1417,300211,5
1417,300171,5
1417,300066,4
1417,300192,5
1417,300309,4
1417,300320,4
1417,300013,5
1418,300076,5
1418,300211,5
1418,300060,5
1418,300259,5
1418,300126,5
1418,300020,1
1418,300301,5
1418,300216,5
1419,300210,1
1419,300204,1
1419,300034,1
1419,300156,5
1419,300227,5
1419,300228,4
1419,300291,5
1419,300186,5
1419,300042,4
1419,300067,4
1420,300186,4
1420,300309,3
1420,300316,5
1420,300129,2
1420,300120,5
1420,300295,3
1420,300259,5
1420,300018,5
1421,300144,5
1421,300159,4
1421,300137,4
1421,300154,5
1421,300037,4
1421,300125,4
1421,300261,5
1421,300256,4
1422,300274,4
1422,300293,4
1422,300000,5
1422,300022,4
1422,300262,5
1422,300141,4
1422,300265,3
1422,300083,5
1423,300186,4
1423,300183,4
1423,300226,5
1423,300034,4
1423,300307,4
1423,300312,5
1423,300175,4
1423,300005,4
1423,300166,4
1423,300117,5
1424,300112,4
1424,300056,5
1424,300114,4
1424,300258,3
1424,300265,5
1424,300149,5
1424,300255,4
1424,300064,5
1425,300136,5
1425,300222,4
1425,300163,4
1425,300160,4
1425,300037,3
1425,300281,5
1425,300153,2
1425,300078,5
1425,300272,3
1425,300292,5
1426,300037,5
1426,300183,5
1426,300028,5
1426,300250,5
1426,300142,4
1426,300078,2
1426,300186,1
1426,300057,5
1426,300101,3
1426,300265,3
1427,300067,3
1427,300244,4
1427,300050,3
1427,300054,1
1427,300100,3
1427,300288,3
1427,300221,1
1427,300251,1
1427,300009,1
1427,300185,2
1428,300151,1
1428,300316,5
1428,300111,5
1428,300236,5
1428,300010,5
1428,300181,4
1428,300106,2
1428,300286,1
1429,300304,5
1429,300019,3
1429,300133,3
1429,300253,3
1429,300048,4
1429,300277,3
1429,300125,1
1429,300247,3
1430,300175,3
1430,300037,1
1430,300169,1
1430,300206,1
1430,300182,2
1430,300189,1
1430,300190,5
1430,300029,3
1431,300219,1
1431,300002,3
1431,300059,3
1431,300194,1
1431,300321,1
1431,300072,1
1431,300282,2
1431,300077,1
1432,300241,5
1432,300141,5
1432,300113,5
1432,300308,5
1432,300253,4
1432,300293,2
1432,300052,1
1432,300106,5
1432,300103,3
1432,300299,4
1433,300139,4
1433,300160,5
1433,300227,4
1433,300008,5
1433,300183,4
1433,300319,3
1433,300280,5
1433,300059,4
1434,300033,4
1434,300291,5
1434,300209,4
1434,300154,4
1434,300103,5
1434,300100,4
1434,300111,4
1434,300012,4
1434,300264,5
1434,300032,4
1435,300312,5
1435,300165,4
1435,300046,3
1435,300072,5
1435,300074,5
1435,300256,4
1435,300044,5
1435,300073,5
1435,300247,4
1435,300007,5
1436,300153,5
1436,300209,5
1436,300097,5
1436,300245,5
1436,300174,5
1436,300135,5
1436,300273,5
1436,300265,5
1437,300042,5
1437,300234,5
1437,300137,5
1437,300290,4
1437,300098,4
1437,300000,3
1437,300291,4
1437,300157,3
1438,300073,2
1438,300251,2
1438,300237,4
1438,300142,2
1438,300030,5
1438,300183,4
1438,300229,5
1438,300150,5
1438,300069,4
1438,300187,5
1439,300038,5
1439,300164,5
1439,300016,5
1439,300249,5
1439,300157,5
1439,300040,5
1439,300290,5
1439,300044,5
1440,300048,5
1440,300042,5
1440,300227,5
1440,300117,1
1440,300279,2
1440,300310,1
1440,300293,5
1440,300301,3
1441,300157,1
1441,300197,3
1441,300266,3
1441,300246,1
1441,300002,1
1441,300117,1
1441,300051,2
1441,300093,1
1441,300131,5
1441,300085,5
1442,300306,5
1442,300113,5
1442,300052,4
1442,300241,2
1442,300218,1
1442,300144,5
1442,300206,3
1442,300286,4
1442,300283,4
1442,300178,5
1443,300024,4
1443,300184,5
1443,300212,4
1443,300202,4
1443,300155,4
1443,300322,4
1443,300290,5
1443,300067,4
1444,300220,5
1444,300044,4
1444,300151,3
1444,300250,5
1444,300284,5
1444,300028,4
1444,300048,5
1444,300040,5
1445,300156,4
1445,300074,4
1445,300312,4
1445,300306,3
1445,300169,5
1445,300159,2
1445,300077,5
1445,300044,3
1445,300043,5
1445,300258,5
1446,300302,5
1446,300203,5
1446,300266,5
1446,300117,4
1446,300075,2
1446,300242,1
1446,300170,5
1446,300260,3
1447,300122,3
1447,300178,3
1447,300007,4
1447,300130,3
1447,300262,1
1447,300005,3
1447,300270,3
1447,300062,1
1448,300059,1
1448,300224,1
1448,300198,2
1448,300248,1
1448,300094,5
1448,300031,5
1448,300140,5
1448,300219,5
1449,300230,4
1449,300263,2
1449,300244,1
1449,300312,5
1449,300120,3
1449,300165,3
1449,300309,3
1449,300039,4
1450,300224,3
1450,300207,1
1450,300031,3
1450,300033,3
1450,300132,1
1450,300227,1
1450,300093,1
1450,300146,2
1450,300114,1
1450,300018,5
1451,300092,3
1451,300029,1
1451,300175,3
1451,300302,3
1451,300039,1
1451,300030,1
1451,300013,1
1451,300184,2
1451,300179,1
1451,300153,5
1452,300086,5
1452,300136,5
1452,300064,5
1452,300215,4
1452,300021,2
1452,300095,1
1452,300198,5
1452,300112,3
1452,300024,4
1452,300082,4
1453,300208,5
1453,300063,4
1453,300061,5
1453,300318,4
1453,300242,3
1453,300257,5
1453,300175,4
1453,300211,4
1454,300213,5
1454,300040,4
1454,300059,4
1454,300252,5
1454,300028,4
1454,300035,4
1454,300195,4
1454,300106,5
1455,300039,4
1455,300271,5
1455,300151,4
1455,300009,3
1455,300052,5
1455,300188,5
1455,300296,4
1455,300297,5
1456,300110,5
1456,300219,4
1456,300295,5
1456,300208,5
1456,300058,5
1456,300007,5
1456,300067,5
1456,300143,5
1456,300032,5
1456,300226,5
1457,300048,5
1457,300169,5
1457,300072,5
1457,300063,5
1457,300067,4
1457,300187,4
1457,300006,3
1457,300266,4
1458,300083,3
1458,300322,2
1458,300228,2
1458,300314,4
1458,300223,2
1458,300186,5
1458,300317,4
1458,300011,5
1458,300049,5
1458,300054,4
1459,300151,5
1459,300018,5
1459,300163,5
1459,300054,5
1459,300311,5
1459,300240,5
1459,300058,5
1459,300007,5
1459,300109,5
1459,300105,5
1460,300048,5
1460,300054,5
1460,300189,1
1460,300007,2
1460,300097,1
1460,300123,5
1460,300064,3
1460,300021,1
1460,300165,3
1460,300240,3
1461,300286,1
1461,300052,1
1461,300006,1
1461,300076,2
1461,300165,1
1461,300134,5
1461,300148,5
1461,300225,5
1461,300295,5
1461,300169,4
1462,300058,2
1462,300316,1
1462,300046,5
1462,300000,3
1462,300323,4
1462,300156,5
1462,300245,4
1462,300027,4
1463,300024,5
1463,300103,5
1463,300183,5
1463,300176,5
1463,300324,5
1463,300074,3
1463,300063,3
1463,300270,5
1463,300249,1
1463,300254,2
1464,300051,5
1464,300113,1
1464,300146,4
1464,300252,3
1464,300166,3
1464,300167,3
1464,300052,5
1464,300122,3
1465,300061,3
1465,300047,4
1465,300025,3
1465,300092,4
1465,300206,2
1465,300311,3
1465,300020,5
1465,300309,2
1466,300158,2
1466,300077,1
1466,300089,3
1466,300279,1
1466,300274,1
1466,300142,5
1466,300176,2
1466,300186,4
1466,300163,1
1466,300299,4
1467,300200,5
1467,300109,5
1467,300308,3
1467,300003,2
1467,300172,1
1467,300102,1
1467,300242,5
1467,300148,3
1468,300201,1
1468,300159,1
1468,300131,3
1468,300130,2
1468,300152,4
1468,300101,3
1468,300163,3
1468,300078,3
1469,300139,4
1469,300200,4
1469,300143,3
1469,300244,5
1469,300013,4
1469,300175,4
1469,300106,4
1469,300180,5
1469,300265,3
1469,300232,2
1470,300004,5
1470,300166,4
1470,300212,5
1470,300307,1
1470,300091,5
1470,300136,4
1470,300115,3
1470,300183,4
1470,300114,1
1470,300288,1
1471,300300,3
1471,300266,4
1471,300005,1
1471,300280,4
1471,300080,3
1471,300176,5
1471,300154,5
1471,300303,1
1471,300184,5
1471,300296,5
1472,300026,5
1472,300124,5
1472,300317,5
1472,300185,5
1472,300032,5
1472,300050,3
1472,300037,5
1472,300099,3
1473,300312,3
1473,300010,3
1473,300001,3
1473,300129,3
1473,300111,2
1473,300255,3
1473,300011,3
1473,300305,4
1473,300297,3
1473,300216,4
1474,300043,3
1474,300048,1
1474,300217,5
1474,300159,3
1474,300009,3
1474,300263,1
1474,300025,3
1474,300253,3
1474,300003,2
1474,300194,4
1475,300103,4
1475,300237,3
1475,300318,3
1475,300051,2
1475,300281,4
1475,300017,4
1475,300031,4
1475,300250,4
1476,300126,3
1476,300003,3
1476,300032,3
1476,300249,4
1476,300293,4
1476,300282,5
1476,300154,4
1476,300251,5
1476,300169,2
1476,300093,5
1477,300050,4
1477,300026,3
1477,300146,4
1477,300090,4
1477,300148,3
1477,300137,5
1477,300128,3
1477,300011,1
1477,300287,4
1477,300062,3
1478,300077,5
1478,300083,4
1478,300241,5
1478,300220,4
1478,300324,5
1478,300101,4
1478,300082,3
1478,300098,1
1478,300260,1
1478,300042,5
1479,300014,1
1479,300284,3
1479,300120,4
1479,300283,1
1479,300166,2
1479,300055,1
1479,300224,1
1479,300066,1
1480,300117,3
1480,300279,1
1480,300217,1
1480,300042,1
1480,300146,4
1480,300127,1
1480,300278,3
1480,300009,3
1481,300296,5
1481,300124,4
1481,300223,1
1481,300054,2
1481,300004,4
1481,300230,4
1481,300205,1
1481,300084,1
1481,300309,5
1481,300107,5
1482,300173,5
1482,300261,5
1482,300215,5
1482,300207,5
1482,300069,5
1482,300279,5
1482,300245,5
1482,300257,5
1482,300027,5
1482,300182,5
1483,300026,5
1483,300320,5
1483,300042,5
1483,300085,5
1483,300309,5
1483,300254,5
1483,300205,5
1483,300290,5
1483,300123,4
1483,300034,4
1484,300158,3
1484,300300,4
1484,300048,3
1484,300064,2
1484,300309,2
1484,300169,4
1484,300216,2
1484,300129,5
1485,300272,1
1485,300038,1
1485,300241,1
1485,300101,1
1485,300047,5
1485,300222,5
1485,300144,5
1485,300082,5
1485,300235,1
1485,300046,1
1486,300271,1
1486,300176,1
1486,300200,5
1486,300298,2
1486,300005,1
1486,300217,1
1486,300040,1
1486,300166,1
1486,300305,1
1486,300257,1
1487,300136,5
1487,300113,3
1487,300130,3
1487,300155,2
1487,300265,2
1487,300280,1
1487,300201,3
1487,300126,3
1488,300177,3
1488,300043,3
1488,300015,5
1488,300021,3
1488,300060,5
1488,300178,3
1488,300307,4
1488,300223,2
1488,300137,2
1488,300244,4
1489,300055,3
1489,300203,4
1489,300093,5
1489,300130,4
1489,300318,4
1489,300223,2
1489,300086,3
1489,300105,3
1490,300092,2
1490,300240,2
1490,300223,4
1490,300246,2
1490,300123,2
1490,300140,4
1490,300323,5
1490,300268,2
1491,300284,1
1491,300225,1
1491,300191,1
1491,300155,1
1491,300056,1
1491,300078,1
1491,300265,4
1491,300274,3
1491,300021,4
1491,300187,1
1492,300294,1
1492,300190,1
1492,300022,3
1492,300025,1
1492,300034,1
1492,300221,1
1492,300321,2
1492,300216,1
1493,300214,5
1493,300108,5
1493,300085,5
1493,300237,5
1493,300257,4
1493,300131,2
1493,300286,1
1493,300203,5
1494,300220,3
1494,300277,3
1494,300090,3
1494,300264,4
1494,300240,3
1494,300235,1
1494,300054,3
1494,300310,3
1495,300021,1
1495,300092,1
1495,300078,1
1495,300225,2
1495,300090,1
1495,300047,5
1495,300321,3
1495,300178,5
1496,300002,2
1496,300182,1
1496,300048,1
1496,300299,5
1496,300161,5
1496,300255,5
1496,300235,5
1496,300080,4
1496,300156,5
1496,300056,4
1497,300164,4
1497,300214,5
1497,300213,5
1497,300229,5
1497,300289,5
1497,300038,5
1497,300130,5
1497,300079,1
1497,300263,5
1497,300275,5
1498,300023,1
1498,300057,1
1498,300001,1
1498,300284,5
1498,300145,5
1498,300013,4
1498,300228,5
1498,300068,5
1499,300110,4
1499,300307,4
1499,300157,4
1499,300229,3
1499,300238,5
1499,300015,2
1499,300002,5
1499,300032,3
1500,300256,5
1500,300295,5
1500,300168,5
1500,300252,4
1500,300037,4
1500,300035,5
1500,300245,4
1500,300208,4
1501,300192,5
1501,300124,4
1501,300287,4
1501,300033,4
1501,300131,5
1501,300230,4
1501,300060,5
1501,300302,4
1501,300281,3
1501,300139,5
1502,300032,4
1502,300098,4
1502,300306,5
1502,300001,4
1502,300297,4
1502,300282,5
1502,300127,4
1502,300004,4
1503,300053,4
1503,300244,5
1503,300322,4
1503,300223,5
1503,300058,4
1503,300173,3
1503,300091,5
1503,300105,5
1503,300174,4
1503,300086,5
1504,300296,5
1504,300036,4
1504,300135,4
1504,300061,4
1504,300099,3
1504,300305,5
1504,300131,2
1504,300006,5
1504,300163,3
1504,300134,5
1505,300092,5
1505,300232,5
1505,300012,5
1505,300271,5
1505,300228,4
1505,300039,2
1505,300257,1
1505,300007,5
1506,300231,3
1506,300107,3
1506,300313,3
1506,300061,4
1506,300224,3
1506,300198,1
1506,300000,3
1506,300078,3
1506,300141,1
1506,300309,1
1507,300267,1
1507,300175,2
1507,300228,1
1507,300213,5
1507,300297,5
1507,300321,5
1507,300247,5
1507,300064,4
1507,300144,2
1507,300280,1
1508,300268,5
1508,300147,3
1508,300129,3
1508,300316,3
1508,300016,4
1508,300095,3
1508,300118,1
1508,300189,3
1509,300045,3
1509,300316,1
1509,300057,1
1509,300001,1
1509,300193,2
1509,300289,1
1509,300049,5
1509,300072,3
1510,300320,1
1510,300033,3
1510,300194,3
1510,300101,1
1510,300167,1
1510,300145,1
1510,300197,2
1510,300289,1
1510,300185,5
1510,300244,5
1511,300296,5
1511,300204,5
1511,300045,4
1511,300046,2
1511,300023,1
1511,300124,5
1511,300076,3
1511,300191,4
1512,300241,4
1512,300060,5
1512,300182,4
1512,300275,5
1512,300272,4
1512,300176,3
1512,300055,5
1512,300240,4
1512,300121,4
1512,300168,5
1513,300241,4
1513,300150,4
1513,300245,5
1513,300048,4
1513,300106,4
1513,300250,4
1513,300197,5
1513,300103,4
1513,300006,5
1513,300249,4
1514,300183,3
1514,300219,5
1514,300231,5
1514,300017,4
1514,300131,5
1514,300128,5
1514,300184,4
1514,300106,5
1514,300180,5
1514,300296,5
1515,300203,5
1515,300291,5
1515,300281,5
1515,300123,5
1515,300256,5
1515,300005,5
1515,300069,5
1515,300141,5
1515,300183,5
1515,300122,4
1516,300227,4
1516,300274,3
1516,300324,4
1516,300074,3
1516,300197,2
1516,300043,2
1516,300289,4
1516,300233,2
1516,300108,5
1516,300186,4
1517,300128,5
1517,300116,5
1517,300114,4
1517,300072,5
1517,300013,5
1517,300232,5
1517,300103,5
1517,300210,5
1518,300003,5
1518,300269,5
1518,300226,5
1518,300115,5
1518,300240,5
1518,300190,5
1518,300106,5
1518,300242,1
1519,300187,2
1519,300044,1
1519,300153,5
1519,300196,3
1519,300230,1
1519,300074,3
1519,300173,3
1519,300299,1
1520,300018,1
1520,300002,1
1520,300309,2
1520,300133,1
1520,300288,5
1520,300126,5
1520,300250,5
1520,300049,5
1521,300016,4
1521,300219,2
1521,300316,1
1521,300274,5
1521,300208,3
1521,300032,4
1521,300046,4
1521,300018,5
1521,300151,4
1521,300026,5
1522,300033,4
1522,300121,4
1522,300038,4
1522,300194,4
1522,300243,5
1522,300090,4
1522,300233,5
1522,300113,4
1523,300294,3
1523,300010,5
1523,300039,5
1523,300102,4
1523,300256,5
1523,300104,5
1523,300069,4
1523,300285,4
1524,300077,4
1524,300072,3
1524,300044,5
1524,300001,2
1524,300110,5
1524,300274,3
1524,300156,5
1524,300017,5
1524,300158,5
1524,300308,5
1525,300234,5
1525,300020,4
1525,300086,2
1525,300067,1
1525,300206,5
1525,300297,3
1525,300238,3
1525,300054,3
1526,300275,4
1526,300182,3
1526,300093,1
1526,300190,3
1526,300002,3
1526,300225,1
1526,300233,1
1526,300283,1
1526,300158,2
1526,300196,1
1527,300190,5
1527,300251,5
1527,300215,5
1527,300115,5
1527,300309,4
1527,300280,2
1527,300216,1
1527,300272,5
1528,300257,3
1528,300029,3
1528,300132,3
1528,300005,4
1528,300017,3
1528,300226,1
1528,300311,3
1528,300095,3
1528,300237,1
1528,300294,1
1529,300029,1
1529,300301,2
1529,300102,1
1529,300115,5
1529,300145,3
1529,300141,1
1529,300036,3
1529,300052,3
1530,300144,1
1530,300141,1
1530,300130,1
1530,300280,2
1530,300077,1
1530,300324,5
1530,300218,5
1530,300249,5
1531,300273,5
1531,300310,4
1531,300262,2
1531,300305,1
1531,300000,5
1531,300318,3
1531,300224,4
1531,300243,4
1531,300137,5
1531,300169,4
1532,300318,5
1532,300274,4
1532,300072,3
1532,300053,5
1532,300201,4
1532,300202,4
1532,300232,5
1532,300020,4
1532,300000,4
1532,300122,5
1533,300309,4
1533,300321,4
1533,300277,4
1533,300198,5
1533,300314,4
1533,300019,5
1533,300069,4
1533,300248,3
1533,300262,5
1533,300212,5
1534,300318,4
1534,300239,5
1534,300066,5
1534,300103,4
1534,300042,5
1534,300275,5
1534,300149,5
1534,300214,5
1535,300305,5
1535,300036,5
1535,300210,5
1535,300149,5
1535,300274,5
1535,300113,5
1535,300128,5
1535,300311,5
1535,300237,4
1535,300038,4
1536,300104,3
1536,300180,4
1536,300134,3
1536,300157,2
1536,300046,2
1536,300091,4
1536,300106,2
1536,300293,5
1537,300221,4
1537,300056,5
1537,300050,5
1537,300281,4
1537,300173,5
1537,300224,5
1537,300125,5
1537,300211,5
1538,300152,5
1538,300250,5
1538,300251,5
1538,300098,5
1538,300281,5
1538,300162,5
1538,300052,5
1538,300103,5
1538,300042,1
1538,300298,2
1539,300198,1
1539,300104,5
1539,300014,3
1539,300256,1
1539,300244,3
1539,300263,3
1539,300284,1
1539,300193,1
1539,300090,1
1539,300192,2
1540,300077,1
1540,300071,5
1540,300279,5
1540,300197,5
1540,300088,5
1540,300140,4
1540,300190,2
1540,300076,1
1541,300127,5
1541,300282,3
1541,300109,4
1541,300085,5
1541,300080,4
1541,300037,4
1541,300279,5
1541,300102,5
1541,300223,5
1541,300268,5
1542,300218,5
1542,300231,3
1542,300290,3
1542,300135,5
1542,300296,1
1542,300268,2
1542,300233,5
1542,300072,1
1542,300312,4
1542,300238,3
1543,300292,3
1543,300211,3
1543,300309,5
1543,300279,3
1543,300053,3
1543,300169,4
1543,300098,3
1543,300002,4
1544,300176,2
1544,300165,3
1544,300159,5
1544,300202,2
1544,300134,2
1544,300196,1
1544,300083,3
1544,300291,1
1545,300050,1
1545,300139,5
1545,300093,2
1545,300098,4
1545,300226,1
1545,300306,4
1545,300263,5
1545,300186,5
1546,300272,3
1546,300279,2
1546,300310,1
1546,300135,1
1546,300298,5
1546,300142,3
1546,300189,1
1546,300276,1
